timestamp;acidez_day_tank;clorofila;degomagem_enzimatica_sabao_ika;degomagem_enzimatica_spin_test;clarificacao_cor_vermelha;clarificacao_clorofila;desodorizacao_acidez;desodorizacao_sabao;desodorizacao_clorofila;desodorizacao_cor_amarela;desodorizacao_cor_vermelha
11/13/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/13/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/14/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/15/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/16/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/17/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/18/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/19/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/20/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/21/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/22/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/23/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/24/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/25/2020 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/25/2020 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/25/2020 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/25/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/25/2020 8:00;0;0;0;0;0;0;0;0;0;0;0
11/25/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
11/25/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
11/25/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
11/25/2020 16:00;1,91;607;780;0,2;0;0;0;0;0;0;0
11/25/2020 18:00;0;0;0;0;7,2;25;0,03;8,2;116;2;1,6
11/25/2020 20:00;0;0;0;0;6,1;114;0,03;3;137;14;1,6
11/25/2020 22:00;0;0;0;0;6,6;100;0,05;1,5;41;13;1,5
11/26/2020 0:00;1,88;614;653;0;5,7;104;0,05;0;34;14;1,5
11/26/2020 2:00;0;0;0;0;7,1;88;0,04;1,6;45;14;1,4
11/26/2020 4:00;0;0;0;0;7,9;106;0,04;1,9;38;14;1,5
11/26/2020 6:00;0;No events found,;0;0;7,9;109;0,04;2,1;41;14;1,6
11/26/2020 8:00;1,13;637;632;0,1;7,7;114;0,04;0;48;13;1,4
11/26/2020 10:00;0;0;0;0;7,7;105;0,03;0;63;14;1,6
11/26/2020 12:00;0;0;0;0;7,6;104;0,05;0;37;11;1
11/26/2020 14:00;0;0;0;0;7,6;118;0,04;0;54;12;1,4
11/26/2020 16:00;1,45;440,57;552;0,1;7,6;122;0,05;0;54;12;1,3
11/26/2020 18:00;0;0;0;0;7,1;113;0,06;0;23;12;1,2
11/26/2020 20:00;0;0;0;0;7,1;113;0,04;0;23;12;1,2
11/26/2020 22:00;0;0;0;0;0;0;0;0;0;0;0
11/27/2020 0:00;1,88;637;521;0,3;7,9;115;0,04;0,5;38;14;1,2
11/27/2020 2:00;0;0;0;0;9;332;0,05;1,5;125;18;2
11/27/2020 4:00;0;0;0;0;9,5;360;0,06;3,8;170;20;2,2
11/27/2020 6:00;0;No events found,;0;0;8,6;248;0,08;8;180;No events found,;5,8
11/27/2020 8:00;1,3;693;493;0,2;7;154;0,09;32,44;182;50;4,5
11/27/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
11/27/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
11/27/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
11/27/2020 16:00;1,65;644;0;0,2;6,8;133;0,05;14;116;22;2,6
11/27/2020 18:00;0;0;0;0;6,8;135;0,05;9,8;55;15;1,7
11/27/2020 20:00;0;0;0;0;6,9;136;0,04;3;20;13;1,2
11/27/2020 22:00;0;0;0;0;6,9;88;0,04;0;35;1,6;1,4
11/28/2020 0:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 2:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 4:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2020 8:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 16:00;1,26;712;615;0;10;98;0,04;1,21;38;16;1,7
11/28/2020 18:00;0;0;0;0;0;0;0;0;0;0;0
11/28/2020 20:00;0;0;0;0;7,4;94;0;0;0;0;0
11/28/2020 22:00;0;0;0;0;8,3;71;0,04;0;18;0;1,8
11/29/2020 0:00;1,46;658;899,6;0,1;8,1;72;0,04;0,8;10;20;2
11/29/2020 2:00;0;0;0;0;8,2;82;0,04;0;10;18;1,8
11/29/2020 4:00;0;0;0;0;7,4;98;0,04;0;10;14;1,6
11/29/2020 6:00;0;No events found,;0;0;8,3;86;0,04;No events found,;8;13;1,5
11/29/2020 8:00;2,6;609;908;0,1;8,7;102;0,04;1,77;14;12;1,3
11/29/2020 10:00;0;0;0;0;8,4;107;0,04;1,21;13;11;1,1
11/29/2020 12:00;0;0;0;0;8,6;93;0,04;0,89;17;11;1,2
11/29/2020 14:00;0;0;0;0;8,7;99;0,04;0;7;9,9;1
11/29/2020 16:00;1,15;595;815;0,1;9,2;117;0,04;1,1;4;9,5;0,9
11/29/2020 18:00;0;0;0;0;9,6;100;0,04;1;13;10;1,1
11/29/2020 20:00;0;0;0;0;8,8;88;0,04;0,68;10;11;1,2
11/29/2020 22:00;0;0;0;0;9;92;0,03;1,2;18;11;0,9
11/30/2020 0:00;1,29;596;661,5;0,1;12,2;106;0,04;0;34;12;1,4
11/30/2020 2:00;0;0;0;0;7,7;119;0,04;0;40;34;3,3
11/30/2020 4:00;0;0;0;0;8,1;81;0,04;0;20;15;1,8
11/30/2020 6:00;0;No events found,;0;0;8,3;91;0,04;No events found,;26;12;1,3
11/30/2020 8:00;1,03;617;758;0;9;103;0,04;0;12;12;1,6
11/30/2020 10:00;0;0;0;0;7,7;101;0,03;0;9,9;13;1
11/30/2020 12:00;0;0;0;0;8,1;92;0,03;0;38;12;1,2
11/30/2020 14:00;0;0;0;0;8,1;101;0,04;0;29;9,9;0,9
11/30/2020 16:00;1,13;612;594;0,3;8,4;107;0,04;0;53;11;1,1
11/30/2020 18:00;0;0;0;0;8;114;0,04;0,5;41;11;1,3
11/30/2020 20:00;0;0;0;0;8,4;100;0,04;0;48;11;1,2
11/30/2020 22:00;0;0;0;0;8,5;103;0,04;0;44;12;1,1
12/01/2020 00:00;1,16;615;615;0,1;8,5;98;0,04;0;13;11;1,1
12/01/2020 02:00;0;0;0;0;8,4;95;0,04;0;15;11;1,4
12/01/2020 04:00;0;0;0;0;8,1;104;0,04;0;21;9,9;1,2
12/01/2020 06:00;0;No events found,;0;0;8,5;127;0,04;0,5;32;11;1,3
12/01/2020 08:00;0,9;557;780;0,03;8;104;0,05;0,91;48;11;1,1
12/01/2020 10:00;0;0;0;0;8,1;97;0,05;0,9;53;11;1,2
12/01/2020 12:00;0;0;0;0;8;100;0,04;0,9;55;11;1,2
12/01/2020 14:00;0;0;0;0;7,6;85;0,04;0,91;64;11;1
12/01/2020 16:00;1,4;522;702;0,04;7,8;99;0,05;0;51;11;1,1
12/01/2020 18:00;0;0;0;0;8,4;93;0,04;0;39;12;1
12/01/2020 20:00;0;0;0;0;8,1;113;0,04;0;52;11;1,2
12/01/2020 22:00;0;0;0;0;7,8;102;0,04;0;56;11;1,1
12/02/2020 00:00;1,1;547;688;0,02;8,2;98;0,04;0;57;11;1,2
12/02/2020 02:00;0;0;0;0;8,1;98;0,03;0;33;12;1,1
12/02/2020 04:00;0;0;0;0;8,2;99;0,03;0;41;11;1,1
12/02/2020 06:00;0;No events found,;0;0;8,2;98;0,04;No events found,;29;11;1,1
12/02/2020 08:00;0;0;0;0;0;0;0;0;0;0;0
12/02/2020 10:00;0;0;0;0;0;0;0,04;0;43;13;1,5
12/02/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
12/02/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
12/02/2020 16:00;0;0;0;0;0;0;0;0;0;0;0
12/02/2020 18:00;0;0;0;0;0;0;0,04;0;43;13;1,5
12/02/2020 20:00;0;0;0;0;7,1;111;0,04;0;38;15;1,6
12/02/2020 22:00;0;No events found,;0;0;6,8;106;0,03;No events found,;75;12;1,2
12/03/2020 00:00;0;780;685;0,2;7,1;90;0,04;No events found,;48;13;1,3
12/03/2020 02:00;0;No events found,;0;0;7,1;98;0,04;0,4;55;13;1,5
12/03/2020 04:00;0;No events found,;0;0;7,2;80;0,04;0,6;47;12;1,2
12/03/2020 06:00;0;No events found,;0;0;7,2;71;0,04;No events found,;18;11;1,1
12/03/2020 08:00;1,32;507;511,5;0,3;9;84;0,04;0;22;12;1,4
12/03/2020 10:00;0;0;0;0;7,6;86;0,04;0;52;14;1,8
12/03/2020 12:00;0;0;0;0;7,2;95;0,04;0;48;13;1,4
12/03/2020 14:00;0;0;0;0;7,1;100;0,04;0;31;12;1,2
12/03/2020 16:00;0,91;514;752;0,2;7,8;84;0,04;1,79;18;11;1,2
12/03/2020 18:00;0;0;0;0;8,1;85;0,04;1,8;0;11;1,1
12/03/2020 20:00;0;0;0;0;6,6;78;0,04;1,8;3;11;1,1
12/03/2020 22:00;0;0;0;0;7,1;99;0,04;1,8;12;11;1,2
12/04/2020 00:00;0;0;0;0;7,2;68;0,04;0,9;11;11;1,1
12/04/2020 02:00;0;0;0;0;6,5;71;0,04;1,2;20;12;1,2
12/04/2020 04:00;0;0;0;0;0;0;0;0;0;0;0
12/04/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 08:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
12/04/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/04/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/05/2020 00:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/05/2020 02:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/05/2020 04:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/05/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/05/2020 08:00;0;0;0;0;0;0;0;0;0;0;0
12/05/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
12/05/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
12/05/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
12/05/2020 16:00;1,46;650;805;0,1;7,8;113;0,04;1,7;2;19;2,1
12/05/2020 18:00;0;0;0;0;6,7;0;0,03;2,1;7;19;2,1
12/05/2020 20:00;0;0;0;0;6;89;0,04;0,98;24;20;2,2
12/05/2020 22:00;0;0;0;0;6,3;98;0,04;0,9;0;13;1,5
12/06/2020 00:00;1,51;653;789;0;7,2;80;0,04;3,5;0;14;1,7
12/06/2020 02:00;0;0;0;0;7,4;96;0,04;2,9;0;15;1,6
12/06/2020 04:00;0;0;0;0;7,1;133;0,04;3,3;3;14;1,7
12/06/2020 06:00;0;No events found,;0;0;7,6;97;0,04;2,9;No events found,;15;1,5
12/06/2020 08:00;1,44;663;739,5;0,2;8;89;0,04;0,8;10;15;1,9
12/06/2020 10:00;0;0;0;0;8;91;0,04;2,3;10;14;1,6
12/06/2020 12:00;0;0;0;0;8,1;88;0,05;2,7;10;17;1,8
12/06/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
