timestamp	measurement_desc	pi_value1	plant_name
2019-11-18 22:00:00	Chlorophyl_Oil_Bleaching	92	Primavera do Leste
2019-11-19 00:00:00	Chlorophyl_Oil_Bleaching	94	Primavera do Leste
2019-11-19 02:00:00	Chlorophyl_Oil_Bleaching	101	Primavera do Leste
2019-11-19 04:00:00	Chlorophyl_Oil_Bleaching	97	Primavera do Leste
2019-11-19 06:00:00	Chlorophyl_Oil_Bleaching	96	Primavera do Leste
2019-11-19 08:00:00	Chlorophyl_Oil_Bleaching	172	Primavera do Leste
2019-11-19 10:00:00	Chlorophyl_Oil_Bleaching	105	Primavera do Leste
2019-11-19 12:00:00	Chlorophyl_Oil_Bleaching	110	Primavera do Leste
2019-11-19 14:00:00	Chlorophyl_Oil_Bleaching	128	Primavera do Leste
2019-11-19 16:00:00	Chlorophyl_Oil_Bleaching	108	Primavera do Leste
2019-11-19 18:00:00	Chlorophyl_Oil_Bleaching	114	Primavera do Leste
2019-11-19 20:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-11-19 22:00:00	Chlorophyl_Oil_Bleaching	96	Primavera do Leste
2019-11-20 00:00:00	Chlorophyl_Oil_Bleaching	118	Primavera do Leste
2019-11-20 02:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-11-20 04:00:00	Chlorophyl_Oil_Bleaching	110	Primavera do Leste
2019-11-20 06:00:00	Chlorophyl_Oil_Bleaching	124	Primavera do Leste
2019-11-20 08:00:00	Chlorophyl_Oil_Bleaching	128	Primavera do Leste
2019-11-20 10:00:00	Chlorophyl_Oil_Bleaching	100	Primavera do Leste
2019-11-20 12:00:00	Chlorophyl_Oil_Bleaching	105	Primavera do Leste
2019-11-20 14:00:00	Chlorophyl_Oil_Bleaching	96	Primavera do Leste
2019-11-20 16:00:00	Chlorophyl_Oil_Bleaching	102	Primavera do Leste
2019-11-20 18:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-11-20 20:00:00	Chlorophyl_Oil_Bleaching	107	Primavera do Leste
2019-11-20 22:00:00	Chlorophyl_Oil_Bleaching	102	Primavera do Leste
2019-11-21 00:00:00	Chlorophyl_Oil_Bleaching	106	Primavera do Leste
2019-11-21 02:00:00	Chlorophyl_Oil_Bleaching	107	Primavera do Leste
2019-11-21 04:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-11-21 06:00:00	Chlorophyl_Oil_Bleaching	108	Primavera do Leste
2019-11-21 08:00:00	Chlorophyl_Oil_Bleaching	88	Primavera do Leste
2019-11-21 10:00:00	Chlorophyl_Oil_Bleaching	100	Primavera do Leste
2019-11-21 12:00:00	Chlorophyl_Oil_Bleaching	93	Primavera do Leste
2019-11-21 14:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-11-21 16:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-11-21 18:00:00	Chlorophyl_Oil_Bleaching	112	Primavera do Leste
2019-11-21 20:00:00	Chlorophyl_Oil_Bleaching	114	Primavera do Leste
2019-11-21 22:00:00	Chlorophyl_Oil_Bleaching	106	Primavera do Leste
2019-11-22 00:00:00	Chlorophyl_Oil_Bleaching	100	Primavera do Leste
2019-11-22 02:00:00	Chlorophyl_Oil_Bleaching	103	Primavera do Leste
2019-11-22 04:00:00	Chlorophyl_Oil_Bleaching	96	Primavera do Leste
2019-11-22 08:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-11-22 10:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-11-22 12:00:00	Chlorophyl_Oil_Bleaching	92	Primavera do Leste
2019-11-22 14:00:00	Chlorophyl_Oil_Bleaching	81	Primavera do Leste
2019-11-22 16:00:00	Chlorophyl_Oil_Bleaching	107	Primavera do Leste
2019-11-22 18:00:00	Chlorophyl_Oil_Bleaching	105	Primavera do Leste
2019-11-22 20:00:00	Chlorophyl_Oil_Bleaching	110	Primavera do Leste
2019-11-22 22:00:00	Chlorophyl_Oil_Bleaching	84	Primavera do Leste
2019-11-23 00:00:00	Chlorophyl_Oil_Bleaching	91	Primavera do Leste
2019-11-23 02:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-11-23 04:00:00	Chlorophyl_Oil_Bleaching	140	Primavera do Leste
2019-11-23 08:00:00	Chlorophyl_Oil_Bleaching	106	Primavera do Leste
2019-11-23 10:00:00	Chlorophyl_Oil_Bleaching	103	Primavera do Leste
2019-11-23 12:00:00	Chlorophyl_Oil_Bleaching	118	Primavera do Leste
2019-11-23 14:00:00	Chlorophyl_Oil_Bleaching	100	Primavera do Leste
2019-11-29 08:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-11-29 10:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-11-29 12:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-11-29 14:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-11-29 16:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-11-29 18:00:00	Chlorophyl_Oil_Bleaching	121	Primavera do Leste
2019-11-29 20:00:00	Chlorophyl_Oil_Bleaching	138	Primavera do Leste
2019-11-29 22:00:00	Chlorophyl_Oil_Bleaching	49	Primavera do Leste
2019-11-30 00:00:00	Chlorophyl_Oil_Bleaching	77	Primavera do Leste
2019-11-30 02:00:00	Chlorophyl_Oil_Bleaching	90	Primavera do Leste
2019-11-30 04:00:00	Chlorophyl_Oil_Bleaching	95	Primavera do Leste
2019-11-30 06:00:00	Chlorophyl_Oil_Bleaching	97	Primavera do Leste
2019-11-30 08:00:00	Chlorophyl_Oil_Bleaching	96	Primavera do Leste
2019-11-30 10:00:00	Chlorophyl_Oil_Bleaching	95	Primavera do Leste
2019-11-30 12:00:00	Chlorophyl_Oil_Bleaching	149	Primavera do Leste
2019-11-30 14:00:00	Chlorophyl_Oil_Bleaching	97	Primavera do Leste
2019-11-30 16:00:00	Chlorophyl_Oil_Bleaching	103	Primavera do Leste
2019-12-01 08:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-12-01 10:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-12-01 12:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-12-01 14:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-12-01 16:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-12-01 18:00:00	Chlorophyl_Oil_Bleaching	101	Primavera do Leste
2019-12-01 20:00:00	Chlorophyl_Oil_Bleaching	100	Primavera do Leste
2019-12-01 22:00:00	Chlorophyl_Oil_Bleaching	104	Primavera do Leste
2019-12-02 00:00:00	Chlorophyl_Oil_Bleaching	108	Primavera do Leste
2019-12-02 02:00:00	Chlorophyl_Oil_Bleaching	77	Primavera do Leste
2019-12-02 04:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-12-02 08:00:00	Chlorophyl_Oil_Bleaching	74	Primavera do Leste
2019-12-02 10:00:00	Chlorophyl_Oil_Bleaching	101	Primavera do Leste
2019-12-02 12:00:00	Chlorophyl_Oil_Bleaching	85	Primavera do Leste
2019-12-02 14:00:00	Chlorophyl_Oil_Bleaching	84	Primavera do Leste
2019-12-02 16:00:00	Chlorophyl_Oil_Bleaching	103	Primavera do Leste
2019-12-02 18:00:00	Chlorophyl_Oil_Bleaching	99	Primavera do Leste
2019-12-02 20:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-12-02 22:00:00	Chlorophyl_Oil_Bleaching	150	Primavera do Leste
2019-12-03 00:00:00	Chlorophyl_Oil_Bleaching	89	Primavera do Leste
2019-12-03 02:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-12-03 04:00:00	Chlorophyl_Oil_Bleaching	110	Primavera do Leste
2019-12-03 06:00:00	Chlorophyl_Oil_Bleaching	105	Primavera do Leste
2019-12-03 08:00:00	Chlorophyl_Oil_Bleaching	109	Primavera do Leste
2019-12-03 10:00:00	Chlorophyl_Oil_Bleaching	109	Primavera do Leste
2019-12-03 12:00:00	Chlorophyl_Oil_Bleaching	98	Primavera do Leste
2019-12-03 14:00:00	Chlorophyl_Oil_Bleaching	0	Primavera do Leste
2019-12-03 16:00:00	Chlorophyl_Oil_Bleaching	107	Primavera do Leste
2019-12-03 18:00:00	Chlorophyl_Oil_Bleaching	97	Primavera do Leste
2019-12-03 20:00:00	Chlorophyl_Oil_Bleaching	88	Primavera do Leste
2019-12-03 22:00:00	Chlorophyl_Oil_Bleaching	92	Primavera do Leste
