data hora	measurement_desc	pi_value1	plant_name
2019-12-27 12:00:00	Chlorophyl_Oil_Deodorizing	21	Primavera do Leste
2019-12-27 14:00:00	Chlorophyl_Oil_Deodorizing	10	Primavera do Leste
2019-12-27 16:00:00	Chlorophyl_Oil_Deodorizing	17	Primavera do Leste
2019-12-27 18:00:00	Chlorophyl_Oil_Deodorizing	45	Primavera do Leste
2019-12-27 20:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2019-12-27 22:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2019-12-28 00:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2019-12-28 02:00:00	Chlorophyl_Oil_Deodorizing	1	Primavera do Leste
2019-12-28 04:00:00	Chlorophyl_Oil_Deodorizing	1	Primavera do Leste
2019-12-28 08:00:00	Chlorophyl_Oil_Deodorizing	1	Primavera do Leste
2019-12-28 10:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2019-12-28 12:00:00	Chlorophyl_Oil_Deodorizing	10	Primavera do Leste
2019-12-28 14:00:00	Chlorophyl_Oil_Deodorizing	15	Primavera do Leste
2019-12-28 16:00:00	Chlorophyl_Oil_Deodorizing	7	Primavera do Leste
2019-12-28 18:00:00	Chlorophyl_Oil_Deodorizing	16	Primavera do Leste
2019-12-28 20:00:00	Chlorophyl_Oil_Deodorizing	19	Primavera do Leste
2019-12-28 22:00:00	Chlorophyl_Oil_Deodorizing	10	Primavera do Leste
2019-12-29 00:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2019-12-29 02:00:00	Chlorophyl_Oil_Deodorizing	5	Primavera do Leste
2019-12-29 04:00:00	Chlorophyl_Oil_Deodorizing	7	Primavera do Leste
2019-12-29 08:00:00	Chlorophyl_Oil_Deodorizing	2	Primavera do Leste
2019-12-29 10:00:00	Chlorophyl_Oil_Deodorizing	6	Primavera do Leste
2019-12-29 12:00:00	Chlorophyl_Oil_Deodorizing	10	Primavera do Leste
2019-12-29 14:00:00	Chlorophyl_Oil_Deodorizing	10	Primavera do Leste
2019-12-29 16:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2019-12-29 18:00:00	Chlorophyl_Oil_Deodorizing	25	Primavera do Leste
2019-12-29 20:00:00	Chlorophyl_Oil_Deodorizing	11	Primavera do Leste
2019-12-29 22:00:00	Chlorophyl_Oil_Deodorizing	12	Primavera do Leste
2019-12-30 00:00:00	Chlorophyl_Oil_Deodorizing	8	Primavera do Leste
2019-12-30 02:00:00	Chlorophyl_Oil_Deodorizing	27	Primavera do Leste
2019-12-30 04:00:00	Chlorophyl_Oil_Deodorizing	6	Primavera do Leste
2019-12-30 08:00:00	Chlorophyl_Oil_Deodorizing	12	Primavera do Leste
2019-12-30 10:00:00	Chlorophyl_Oil_Deodorizing	10	Primavera do Leste
2019-12-30 12:00:00	Chlorophyl_Oil_Deodorizing	17	Primavera do Leste
2019-12-30 14:00:00	Chlorophyl_Oil_Deodorizing	27	Primavera do Leste
2019-12-30 16:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2019-12-30 18:00:00	Chlorophyl_Oil_Deodorizing	37	Primavera do Leste
2019-12-30 20:00:00	Chlorophyl_Oil_Deodorizing	42	Primavera do Leste
2019-12-30 22:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2019-12-31 00:00:00	Chlorophyl_Oil_Deodorizing	35	Primavera do Leste
2019-12-31 02:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2019-12-31 04:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2019-12-31 06:00:00	Chlorophyl_Oil_Deodorizing	53	Primavera do Leste
2019-12-31 08:00:00	Chlorophyl_Oil_Deodorizing	25	Primavera do Leste
2019-12-31 10:00:00	Chlorophyl_Oil_Deodorizing	14	Primavera do Leste
2019-12-31 12:00:00	Chlorophyl_Oil_Deodorizing	20	Primavera do Leste
2019-12-31 14:00:00	Chlorophyl_Oil_Deodorizing	23	Primavera do Leste
2019-12-31 16:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2019-12-31 18:00:00	Chlorophyl_Oil_Deodorizing	22	Primavera do Leste
2019-12-31 20:00:00	Chlorophyl_Oil_Deodorizing	28	Primavera do Leste
2019-12-31 22:00:00	Chlorophyl_Oil_Deodorizing	62	Primavera do Leste
2020-01-01 00:00:00	Chlorophyl_Oil_Deodorizing	31	Primavera do Leste
2020-01-01 02:00:00	Chlorophyl_Oil_Deodorizing	27	Primavera do Leste
2020-01-01 04:00:00	Chlorophyl_Oil_Deodorizing	49	Primavera do Leste
2020-01-01 06:00:00	Chlorophyl_Oil_Deodorizing	34	Primavera do Leste
2020-01-01 08:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2020-01-01 10:00:00	Chlorophyl_Oil_Deodorizing	32	Primavera do Leste
2020-01-01 12:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-01 14:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-01 16:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-01 18:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-01 20:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-01 22:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-02-01 00:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-02-01 02:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-02-01 04:00:00	Chlorophyl_Oil_Deodorizing	1	Primavera do Leste
2020-02-01 06:00:00	Chlorophyl_Oil_Deodorizing	60	Primavera do Leste
2020-02-01 08:00:00	Chlorophyl_Oil_Deodorizing	44	Primavera do Leste
2020-02-01 10:00:00	Chlorophyl_Oil_Deodorizing	38	Primavera do Leste
2020-02-01 12:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-02-01 14:00:00	Chlorophyl_Oil_Deodorizing	44	Primavera do Leste
2020-02-01 16:00:00	Chlorophyl_Oil_Deodorizing	34	Primavera do Leste
2020-02-01 18:00:00	Chlorophyl_Oil_Deodorizing	40	Primavera do Leste
2020-02-01 20:00:00	Chlorophyl_Oil_Deodorizing	57	Primavera do Leste
2020-02-01 22:00:00	Chlorophyl_Oil_Deodorizing	33	Primavera do Leste
2020-03-01 00:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-03-01 02:00:00	Chlorophyl_Oil_Deodorizing	48	Primavera do Leste
2020-03-01 04:00:00	Chlorophyl_Oil_Deodorizing	45	Primavera do Leste
2020-03-01 06:00:00	Chlorophyl_Oil_Deodorizing	40	Primavera do Leste
2020-03-01 08:00:00	Chlorophyl_Oil_Deodorizing	42	Primavera do Leste
2020-03-01 10:00:00	Chlorophyl_Oil_Deodorizing	67	Primavera do Leste
2020-03-01 12:00:00	Chlorophyl_Oil_Deodorizing	51	Primavera do Leste
2020-03-01 14:00:00	Chlorophyl_Oil_Deodorizing	46	Primavera do Leste
2020-03-01 16:00:00	Chlorophyl_Oil_Deodorizing	38	Primavera do Leste
2020-03-01 18:00:00	Chlorophyl_Oil_Deodorizing	53	Primavera do Leste
2020-03-01 20:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-03-01 22:00:00	Chlorophyl_Oil_Deodorizing	40	Primavera do Leste
2020-04-01 00:00:00	Chlorophyl_Oil_Deodorizing	41	Primavera do Leste
2020-04-01 02:00:00	Chlorophyl_Oil_Deodorizing	42	Primavera do Leste
2020-04-01 04:00:00	Chlorophyl_Oil_Deodorizing	53	Primavera do Leste
2020-04-01 06:00:00	Chlorophyl_Oil_Deodorizing	43	Primavera do Leste
2020-04-01 08:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-04-01 10:00:00	Chlorophyl_Oil_Deodorizing	12	Primavera do Leste
2020-04-01 12:00:00	Chlorophyl_Oil_Deodorizing	16	Primavera do Leste
2020-04-01 14:00:00	Chlorophyl_Oil_Deodorizing	8	Primavera do Leste
2020-04-01 16:00:00	Chlorophyl_Oil_Deodorizing	9	Primavera do Leste
2020-04-01 18:00:00	Chlorophyl_Oil_Deodorizing	19	Primavera do Leste
2020-04-01 20:00:00	Chlorophyl_Oil_Deodorizing	22	Primavera do Leste
2020-04-01 22:00:00	Chlorophyl_Oil_Deodorizing	20	Primavera do Leste
2020-05-01 00:00:00	Chlorophyl_Oil_Deodorizing	34	Primavera do Leste
2020-05-01 02:00:00	Chlorophyl_Oil_Deodorizing	28	Primavera do Leste
2020-05-01 04:00:00	Chlorophyl_Oil_Deodorizing	41	Primavera do Leste
2020-05-01 06:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-05-01 08:00:00	Chlorophyl_Oil_Deodorizing	38	Primavera do Leste
2020-05-01 10:00:00	Chlorophyl_Oil_Deodorizing	46	Primavera do Leste
2020-05-01 12:00:00	Chlorophyl_Oil_Deodorizing	40	Primavera do Leste
2020-05-01 14:00:00	Chlorophyl_Oil_Deodorizing	31	Primavera do Leste
2020-05-01 16:00:00	Chlorophyl_Oil_Deodorizing	27	Primavera do Leste
2020-05-01 18:00:00	Chlorophyl_Oil_Deodorizing	46	Primavera do Leste
2020-05-01 20:00:00	Chlorophyl_Oil_Deodorizing	44	Primavera do Leste
2020-05-01 22:00:00	Chlorophyl_Oil_Deodorizing	45	Primavera do Leste
2020-06-01 00:00:00	Chlorophyl_Oil_Deodorizing	53	Primavera do Leste
2020-06-01 02:00:00	Chlorophyl_Oil_Deodorizing	56	Primavera do Leste
2020-06-01 04:00:00	Chlorophyl_Oil_Deodorizing	63	Primavera do Leste
2020-06-01 06:00:00	Chlorophyl_Oil_Deodorizing	65	Primavera do Leste
2020-06-01 08:00:00	Chlorophyl_Oil_Deodorizing	63	Primavera do Leste
2020-06-01 10:00:00	Chlorophyl_Oil_Deodorizing	45	Primavera do Leste
2020-06-01 12:00:00	Chlorophyl_Oil_Deodorizing	44	Primavera do Leste
2020-06-01 14:00:00	Chlorophyl_Oil_Deodorizing	49	Primavera do Leste
2020-06-01 16:00:00	Chlorophyl_Oil_Deodorizing	57	Primavera do Leste
2020-06-01 18:00:00	Chlorophyl_Oil_Deodorizing	66	Primavera do Leste
2020-06-01 20:00:00	Chlorophyl_Oil_Deodorizing	37	Primavera do Leste
2020-06-01 22:00:00	Chlorophyl_Oil_Deodorizing	33	Primavera do Leste
2020-07-01 00:00:00	Chlorophyl_Oil_Deodorizing	44	Primavera do Leste
2020-07-01 02:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-07-01 04:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-07-01 06:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-07-01 08:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-08-01 08:00:00	Chlorophyl_Oil_Deodorizing	33	Primavera do Leste
2020-08-01 10:00:00	Chlorophyl_Oil_Deodorizing	32	Primavera do Leste
2020-08-01 12:00:00	Chlorophyl_Oil_Deodorizing	22	Primavera do Leste
2020-08-01 14:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2020-08-01 16:00:00	Chlorophyl_Oil_Deodorizing	39	Primavera do Leste
2020-08-01 18:00:00	Chlorophyl_Oil_Deodorizing	110	Primavera do Leste
2020-08-01 20:00:00	Chlorophyl_Oil_Deodorizing	57	Primavera do Leste
2020-08-01 22:00:00	Chlorophyl_Oil_Deodorizing	38	Primavera do Leste
2020-09-01 00:00:00	Chlorophyl_Oil_Deodorizing	37	Primavera do Leste
2020-09-01 02:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2020-09-01 04:00:00	Chlorophyl_Oil_Deodorizing	34	Primavera do Leste
2020-09-01 06:00:00	Chlorophyl_Oil_Deodorizing	39	Primavera do Leste
2020-09-01 08:00:00	Chlorophyl_Oil_Deodorizing	35	Primavera do Leste
2020-09-01 10:00:00	Chlorophyl_Oil_Deodorizing	41	Primavera do Leste
2020-09-01 12:00:00	Chlorophyl_Oil_Deodorizing	69	Primavera do Leste
2020-09-01 14:00:00	Chlorophyl_Oil_Deodorizing	98	Primavera do Leste
2020-09-01 16:00:00	Chlorophyl_Oil_Deodorizing	85	Primavera do Leste
2020-09-01 18:00:00	Chlorophyl_Oil_Deodorizing	101	Primavera do Leste
2020-09-01 20:00:00	Chlorophyl_Oil_Deodorizing	115	Primavera do Leste
2020-09-01 22:00:00	Chlorophyl_Oil_Deodorizing	126	Primavera do Leste
2020-10-01 00:00:00	Chlorophyl_Oil_Deodorizing	135	Primavera do Leste
2020-10-01 02:00:00	Chlorophyl_Oil_Deodorizing	137	Primavera do Leste
2020-10-01 04:00:00	Chlorophyl_Oil_Deodorizing	205	Primavera do Leste
2020-10-01 06:00:00	Chlorophyl_Oil_Deodorizing	99	Primavera do Leste
2020-10-01 08:00:00	Chlorophyl_Oil_Deodorizing	71	Primavera do Leste
2020-10-01 10:00:00	Chlorophyl_Oil_Deodorizing	68	Primavera do Leste
2020-10-01 12:00:00	Chlorophyl_Oil_Deodorizing	33	Primavera do Leste
2020-10-01 14:00:00	Chlorophyl_Oil_Deodorizing	31	Primavera do Leste
2020-10-01 16:00:00	Chlorophyl_Oil_Deodorizing	72	Primavera do Leste
2020-10-01 18:00:00	Chlorophyl_Oil_Deodorizing	156	Primavera do Leste
2020-10-01 20:00:00	Chlorophyl_Oil_Deodorizing	145	Primavera do Leste
2020-10-01 22:00:00	Chlorophyl_Oil_Deodorizing	99	Primavera do Leste
2020-11-01 00:00:00	Chlorophyl_Oil_Deodorizing	77	Primavera do Leste
2020-11-01 04:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-12-01 08:00:00	Chlorophyl_Oil_Deodorizing	60	Primavera do Leste
2020-12-01 10:00:00	Chlorophyl_Oil_Deodorizing	78	Primavera do Leste
2020-12-01 12:00:00	Chlorophyl_Oil_Deodorizing	80	Primavera do Leste
2020-12-01 14:00:00	Chlorophyl_Oil_Deodorizing	100	Primavera do Leste
2020-12-01 16:00:00	Chlorophyl_Oil_Deodorizing	71	Primavera do Leste
2020-12-01 18:00:00	Chlorophyl_Oil_Deodorizing	89	Primavera do Leste
2020-12-01 20:00:00	Chlorophyl_Oil_Deodorizing	79	Primavera do Leste
2020-12-01 22:00:00	Chlorophyl_Oil_Deodorizing	68	Primavera do Leste
2020-01-13 00:00:00	Chlorophyl_Oil_Deodorizing	72	Primavera do Leste
2020-01-13 02:00:00	Chlorophyl_Oil_Deodorizing	76	Primavera do Leste
2020-01-13 04:00:00	Chlorophyl_Oil_Deodorizing	81	Primavera do Leste
2020-01-13 08:00:00	Chlorophyl_Oil_Deodorizing	83	Primavera do Leste
2020-01-13 10:00:00	Chlorophyl_Oil_Deodorizing	70	Primavera do Leste
2020-01-13 12:00:00	Chlorophyl_Oil_Deodorizing	76	Primavera do Leste
2020-01-13 14:00:00	Chlorophyl_Oil_Deodorizing	108	Primavera do Leste
2020-01-13 16:00:00	Chlorophyl_Oil_Deodorizing	69	Primavera do Leste
2020-01-13 18:00:00	Chlorophyl_Oil_Deodorizing	64	Primavera do Leste
2020-01-13 20:00:00	Chlorophyl_Oil_Deodorizing	68	Primavera do Leste
2020-01-13 22:00:00	Chlorophyl_Oil_Deodorizing	80	Primavera do Leste
2020-01-14 00:00:00	Chlorophyl_Oil_Deodorizing	133	Primavera do Leste
2020-01-14 02:00:00	Chlorophyl_Oil_Deodorizing	93	Primavera do Leste
2020-01-14 04:00:00	Chlorophyl_Oil_Deodorizing	77	Primavera do Leste
2020-01-14 08:00:00	Chlorophyl_Oil_Deodorizing	79	Primavera do Leste
2020-01-14 10:00:00	Chlorophyl_Oil_Deodorizing	74	Primavera do Leste
2020-01-14 12:00:00	Chlorophyl_Oil_Deodorizing	74	Primavera do Leste
2020-01-14 14:00:00	Chlorophyl_Oil_Deodorizing	74	Primavera do Leste
2020-01-14 16:00:00	Chlorophyl_Oil_Deodorizing	68	Primavera do Leste
2020-01-14 18:00:00	Chlorophyl_Oil_Deodorizing	58	Primavera do Leste
2020-01-14 20:00:00	Chlorophyl_Oil_Deodorizing	84	Primavera do Leste
2020-01-14 22:00:00	Chlorophyl_Oil_Deodorizing	75	Primavera do Leste
2020-01-15 00:00:00	Chlorophyl_Oil_Deodorizing	100	Primavera do Leste
2020-01-15 02:00:00	Chlorophyl_Oil_Deodorizing	68	Primavera do Leste
2020-01-15 04:00:00	Chlorophyl_Oil_Deodorizing	64	Primavera do Leste
2020-01-15 06:00:00	Chlorophyl_Oil_Deodorizing	78	Primavera do Leste
2020-01-15 08:00:00	Chlorophyl_Oil_Deodorizing	86	Primavera do Leste
2020-01-15 10:00:00	Chlorophyl_Oil_Deodorizing	93	Primavera do Leste
2020-01-15 12:00:00	Chlorophyl_Oil_Deodorizing	120	Primavera do Leste
2020-01-15 14:00:00	Chlorophyl_Oil_Deodorizing	54	Primavera do Leste
2020-01-15 16:00:00	Chlorophyl_Oil_Deodorizing	61	Primavera do Leste
2020-01-15 18:00:00	Chlorophyl_Oil_Deodorizing	89	Primavera do Leste
2020-01-15 20:00:00	Chlorophyl_Oil_Deodorizing	57	Primavera do Leste
2020-01-15 22:00:00	Chlorophyl_Oil_Deodorizing	55	Primavera do Leste
2020-01-16 00:00:00	Chlorophyl_Oil_Deodorizing	68	Primavera do Leste
2020-01-16 02:00:00	Chlorophyl_Oil_Deodorizing	77	Primavera do Leste
2020-01-16 04:00:00	Chlorophyl_Oil_Deodorizing	65	Primavera do Leste
2020-01-16 06:00:00	Chlorophyl_Oil_Deodorizing	50	Primavera do Leste
2020-01-16 08:00:00	Chlorophyl_Oil_Deodorizing	47	Primavera do Leste
2020-01-16 10:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-16 12:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-16 14:00:00	Chlorophyl_Oil_Deodorizing	65	Primavera do Leste
2020-01-16 16:00:00	Chlorophyl_Oil_Deodorizing	50	Primavera do Leste
2020-01-16 18:00:00	Chlorophyl_Oil_Deodorizing	18	Primavera do Leste
2020-01-16 20:00:00	Chlorophyl_Oil_Deodorizing	18	Primavera do Leste
2020-01-16 22:00:00	Chlorophyl_Oil_Deodorizing	17	Primavera do Leste
2020-01-17 00:00:00	Chlorophyl_Oil_Deodorizing	20	Primavera do Leste
2020-01-17 02:00:00	Chlorophyl_Oil_Deodorizing	19	Primavera do Leste
2020-01-17 04:00:00	Chlorophyl_Oil_Deodorizing	19	Primavera do Leste
2020-01-17 06:00:00	Chlorophyl_Oil_Deodorizing	19	Primavera do Leste
2020-01-17 08:00:00	Chlorophyl_Oil_Deodorizing	14	Primavera do Leste
2020-01-17 10:00:00	Chlorophyl_Oil_Deodorizing	18	Primavera do Leste
2020-01-17 12:00:00	Chlorophyl_Oil_Deodorizing	11	Primavera do Leste
2020-01-17 14:00:00	Chlorophyl_Oil_Deodorizing	17	Primavera do Leste
2020-01-17 16:00:00	Chlorophyl_Oil_Deodorizing	14	Primavera do Leste
2020-01-17 18:00:00	Chlorophyl_Oil_Deodorizing	48	Primavera do Leste
2020-01-17 20:00:00	Chlorophyl_Oil_Deodorizing	49	Primavera do Leste
2020-01-17 22:00:00	Chlorophyl_Oil_Deodorizing	50	Primavera do Leste
2020-01-18 00:00:00	Chlorophyl_Oil_Deodorizing	31	Primavera do Leste
2020-01-18 02:00:00	Chlorophyl_Oil_Deodorizing	74	Primavera do Leste
2020-01-18 08:00:00	Chlorophyl_Oil_Deodorizing	33	Primavera do Leste
2020-01-18 10:00:00	Chlorophyl_Oil_Deodorizing	16	Primavera do Leste
2020-01-18 12:00:00	Chlorophyl_Oil_Deodorizing	25	Primavera do Leste
2020-01-18 14:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-18 16:00:00	Chlorophyl_Oil_Deodorizing	45	Primavera do Leste
2020-01-18 18:00:00	Chlorophyl_Oil_Deodorizing	50	Primavera do Leste
2020-01-18 20:00:00	Chlorophyl_Oil_Deodorizing	41	Primavera do Leste
2020-01-18 22:00:00	Chlorophyl_Oil_Deodorizing	34	Primavera do Leste
2020-01-19 00:00:00	Chlorophyl_Oil_Deodorizing	42	Primavera do Leste
2020-01-19 02:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-19 04:00:00	Chlorophyl_Oil_Deodorizing	50	Primavera do Leste
2020-01-19 06:00:00	Chlorophyl_Oil_Deodorizing	52	Primavera do Leste
2020-01-19 08:00:00	Chlorophyl_Oil_Deodorizing	26	Primavera do Leste
2020-01-19 10:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-19 12:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-19 14:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-19 16:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-19 18:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-19 20:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-19 22:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 00:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 02:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 04:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 06:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 08:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 10:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-20 12:00:00	Chlorophyl_Oil_Deodorizing	72	Primavera do Leste
2020-01-20 14:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-20 16:00:00	Chlorophyl_Oil_Deodorizing	148	Primavera do Leste
2020-01-20 18:00:00	Chlorophyl_Oil_Deodorizing	37	Primavera do Leste
2020-01-20 20:00:00	Chlorophyl_Oil_Deodorizing	34	Primavera do Leste
2020-01-20 22:00:00	Chlorophyl_Oil_Deodorizing	19	Primavera do Leste
2020-01-21 00:00:00	Chlorophyl_Oil_Deodorizing	4	Primavera do Leste
2020-01-21 02:00:00	Chlorophyl_Oil_Deodorizing	6	Primavera do Leste
2020-01-21 04:00:00	Chlorophyl_Oil_Deodorizing	21	Primavera do Leste
2020-01-21 08:00:00	Chlorophyl_Oil_Deodorizing	0	Primavera do Leste
2020-01-21 10:00:00	Chlorophyl_Oil_Deodorizing	15	Primavera do Leste
2020-01-21 12:00:00	Chlorophyl_Oil_Deodorizing	20	Primavera do Leste
2020-01-21 14:00:00	Chlorophyl_Oil_Deodorizing	11	Primavera do Leste
2020-01-21 16:00:00	Chlorophyl_Oil_Deodorizing	20	Primavera do Leste
2020-01-21 18:00:00	Chlorophyl_Oil_Deodorizing	66	Primavera do Leste
2020-01-21 20:00:00	Chlorophyl_Oil_Deodorizing	213	Primavera do Leste
2020-01-21 22:00:00	Chlorophyl_Oil_Deodorizing	471	Primavera do Leste
2020-01-22 00:00:00	Chlorophyl_Oil_Deodorizing	495	Primavera do Leste
2020-01-22 02:00:00	Chlorophyl_Oil_Deodorizing	15	Primavera do Leste
2020-01-22 04:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-22 06:00:00	Chlorophyl_Oil_Deodorizing	14	Primavera do Leste
2020-01-22 08:00:00	Chlorophyl_Oil_Deodorizing	14	Primavera do Leste
2020-01-22 10:00:00	Chlorophyl_Oil_Deodorizing	27	Primavera do Leste
2020-01-22 12:00:00	Chlorophyl_Oil_Deodorizing	11	Primavera do Leste
2020-01-22 14:00:00	Chlorophyl_Oil_Deodorizing	22	Primavera do Leste
2020-01-22 16:00:00	Chlorophyl_Oil_Deodorizing	147	Primavera do Leste
2020-01-22 18:00:00	Chlorophyl_Oil_Deodorizing	111	Primavera do Leste
2020-01-22 20:00:00	Chlorophyl_Oil_Deodorizing	8	Primavera do Leste
2020-01-22 22:00:00	Chlorophyl_Oil_Deodorizing	5	Primavera do Leste
2020-01-23 00:00:00	Chlorophyl_Oil_Deodorizing	15	Primavera do Leste
2020-01-23 02:00:00	Chlorophyl_Oil_Deodorizing	32	Primavera do Leste
2020-01-23 04:00:00	Chlorophyl_Oil_Deodorizing	15	Primavera do Leste
2020-01-23 06:00:00	Chlorophyl_Oil_Deodorizing	24	Primavera do Leste
2020-01-23 08:00:00	Chlorophyl_Oil_Deodorizing	41	Primavera do Leste
2020-01-23 10:00:00	Chlorophyl_Oil_Deodorizing	27	Primavera do Leste
2020-01-23 12:00:00	Chlorophyl_Oil_Deodorizing	26	Primavera do Leste
2020-01-23 14:00:00	Chlorophyl_Oil_Deodorizing	22	Primavera do Leste
2020-01-23 16:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-23 18:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-01-23 20:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-23 22:00:00	Chlorophyl_Oil_Deodorizing	37	Primavera do Leste
2020-01-24 00:00:00	Chlorophyl_Oil_Deodorizing	26	Primavera do Leste
2020-01-24 02:00:00	Chlorophyl_Oil_Deodorizing	29	Primavera do Leste
2020-01-24 04:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-01-24 08:00:00	Chlorophyl_Oil_Deodorizing	50	Primavera do Leste
2020-01-24 14:00:00	Chlorophyl_Oil_Deodorizing	17	Primavera do Leste
2020-01-25 08:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-25 10:00:00	Chlorophyl_Oil_Deodorizing	61	Primavera do Leste
2020-01-25 12:00:00	Chlorophyl_Oil_Deodorizing	94	Primavera do Leste
2020-01-25 14:00:00	Chlorophyl_Oil_Deodorizing	47	Primavera do Leste
2020-01-25 16:00:00	Chlorophyl_Oil_Deodorizing	49	Primavera do Leste
2020-01-25 18:00:00	Chlorophyl_Oil_Deodorizing	53	Primavera do Leste
2020-01-26 08:00:00	Chlorophyl_Oil_Deodorizing	64	Primavera do Leste
2020-01-26 10:00:00	Chlorophyl_Oil_Deodorizing	38	Primavera do Leste
2020-01-26 12:00:00	Chlorophyl_Oil_Deodorizing	58	Primavera do Leste
2020-01-27 08:00:00	Chlorophyl_Oil_Deodorizing	35	Primavera do Leste
2020-01-27 10:00:00	Chlorophyl_Oil_Deodorizing	22	Primavera do Leste
2020-01-27 12:00:00	Chlorophyl_Oil_Deodorizing	31	Primavera do Leste
2020-01-27 14:00:00	Chlorophyl_Oil_Deodorizing	30	Primavera do Leste
2020-01-27 16:00:00	Chlorophyl_Oil_Deodorizing	32	Primavera do Leste
2020-01-27 18:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-01-27 20:00:00	Chlorophyl_Oil_Deodorizing	37	Primavera do Leste
2020-01-27 22:00:00	Chlorophyl_Oil_Deodorizing	40	Primavera do Leste
2020-01-28 00:00:00	Chlorophyl_Oil_Deodorizing	43	Primavera do Leste
2020-01-28 02:00:00	Chlorophyl_Oil_Deodorizing	36	Primavera do Leste
2020-01-28 04:00:00	Chlorophyl_Oil_Deodorizing	38	Primavera do Leste
2020-01-28 06:00:00	Chlorophyl_Oil_Deodorizing	49	Primavera do Leste
2020-01-28 08:00:00	Chlorophyl_Oil_Deodorizing	47	Primavera do Leste
2020-01-28 10:00:00	Chlorophyl_Oil_Deodorizing	24	Primavera do Leste
